2024.05.13,08:00,2354.21,2354.98,2351.13,2352.63,4731
2024.05.13,09:00,2352.59,2354.32,2347.31,2349.52,7282
2024.05.13,10:00,2349.31,2351.16,2346.49,2348.34,7487
2024.05.13,11:00,2348.32,2350.28,2341.53,2343.25,8476
2024.05.13,12:00,2343.26,2344.22,2339.02,2340.01,7504
2024.05.13,13:00,2339.98,2344.05,2339.20,2343.22,7160
2024.05.13,14:00,2343.22,2346.53,2338.36,2344.21,9111
2024.05.13,15:00,2344.22,2349.74,2343.58,2347.00,12722
2024.05.13,16:00,2347.08,2349.29,2340.24,2344.22,17017
2024.05.13,17:00,2344.43,2345.91,2340.65,2343.63,16748
2024.05.13,18:00,2343.63,2343.63,2332.11,2335.96,15017
2024.05.13,19:00,2335.89,2337.80,2334.62,2336.71,9665
2024.05.13,20:00,2336.72,2338.12,2334.38,2335.90,8512
2024.05.13,21:00,2335.98,2337.89,2335.70,2337.26,6158
2024.05.13,22:00,2337.29,2338.40,2335.73,2337.21,4966
2024.05.13,23:00,2337.19,2337.37,2335.17,2336.45,1581
2024.05.14,01:00,2336.44,2338.36,2335.75,2337.51,1015
2024.05.14,02:00,2337.52,2339.27,2337.39,2338.22,1311
2024.05.14,03:00,2338.20,2339.59,2334.76,2336.34,3517
2024.05.14,04:00,2336.32,2342.00,2336.28,2341.90,7367
2024.05.14,05:00,2341.99,2344.36,2339.95,2340.38,5453
2024.05.14,06:00,2340.36,2343.53,2339.87,2343.07,3368
2024.05.14,07:00,2343.03,2344.78,2342.48,2343.94,2461
2024.05.14,08:00,2343.95,2345.83,2342.56,2344.58,4802
2024.05.14,09:00,2344.49,2345.17,2336.76,2338.13,7329
2024.05.14,10:00,2338.16,2339.68,2335.97,2339.17,8208
2024.05.14,11:00,2339.22,2343.87,2337.73,2343.67,8889
2024.05.14,12:00,2343.68,2348.16,2343.58,2345.84,9608
2024.05.14,13:00,2345.77,2347.49,2342.50,2345.59,8474
2024.05.14,14:00,2345.61,2346.24,2342.37,2343.52,8228
2024.05.14,15:00,2343.53,2350.16,2336.35,2348.33,16775
2024.05.14,16:00,2348.36,2355.09,2344.88,2353.51,20523
2024.05.14,17:00,2353.54,2356.98,2347.98,2352.66,20190
2024.05.14,18:00,2352.59,2353.82,2347.21,2347.58,15272
2024.05.14,19:00,2347.58,2355.43,2346.24,2354.18,13032
2024.05.14,20:00,2354.16,2356.46,2351.91,2355.79,6958
2024.05.14,21:00,2355.80,2359.51,2355.67,2357.53,4894
2024.05.14,22:00,2357.51,2357.87,2354.96,2356.62,4694
2024.05.14,23:00,2356.61,2358.45,2355.98,2357.95,1661
2024.05.15,01:00,2357.75,2358.03,2356.18,2357.35,1139
2024.05.15,02:00,2357.36,2357.46,2355.02,2355.71,1652
2024.05.15,03:00,2355.73,2356.83,2354.85,2355.77,3178
2024.05.15,04:00,2355.75,2358.91,2354.83,2357.28,6968
2024.05.15,05:00,2357.29,2359.02,2356.49,2358.56,4414
2024.05.15,06:00,2358.57,2360.91,2357.64,2360.27,4119
2024.05.15,07:00,2360.26,2360.76,2356.08,2356.89,3518
2024.05.15,08:00,2356.90,2358.98,2355.64,2358.42,4328
2024.05.15,09:00,2358.40,2359.64,2356.75,2358.68,7015
2024.05.15,10:00,2358.70,2364.86,2358.40,2362.38,11029
2024.05.15,11:00,2362.34,2374.20,2362.34,2373.23,11975
2024.05.15,12:00,2373.24,2374.17,2368.14,2369.17,9813
2024.05.15,13:00,2369.32,2370.81,2365.18,2365.84,8499
2024.05.15,14:00,2365.77,2366.69,2361.95,2362.64,9684
2024.05.15,15:00,2362.60,2378.73,2358.57,2372.32,19823
2024.05.15,16:00,2372.28,2375.41,2351.75,2357.81,24760
2024.05.15,17:00,2357.77,2373.71,2353.77,2373.69,20116
2024.05.15,18:00,2373.74,2385.70,2372.96,2377.74,19609
2024.05.15,19:00,2377.70,2386.67,2377.01,2383.59,13801
2024.05.15,20:00,2383.69,2390.17,2383.49,2389.10,11268
2024.05.15,21:00,2389.14,2389.30,2383.48,2385.31,8675
2024.05.15,22:00,2385.30,2387.41,2383.75,2386.74,6661
2024.05.15,23:00,2386.87,2388.53,2385.60,2385.71,2655
2024.05.16,01:00,2385.85,2389.38,2384.58,2388.97,2116
2024.05.16,02:00,2388.96,2391.80,2388.86,2391.72,3027
2024.05.16,03:00,2391.77,2395.03,2390.16,2394.93,6132
2024.05.16,04:00,2394.97,2397.31,2389.52,2390.91,12566
2024.05.16,05:00,2390.87,2391.76,2386.47,2387.33,8977
2024.05.16,06:00,2387.35,2390.65,2386.48,2388.64,5742
2024.05.16,07:00,2388.66,2392.05,2387.00,2391.27,3980
2024.05.16,08:00,2391.28,2394.43,2389.99,2389.99,5789
2024.05.16,09:00,2389.95,2390.34,2386.36,2387.03,8274
2024.05.16,10:00,2387.04,2391.09,2384.76,2389.10,12010
2024.05.16,11:00,2389.09,2391.30,2385.29,2386.01,10466
2024.05.16,12:00,2385.98,2387.70,2383.59,2385.31,8214
2024.05.16,13:00,2385.34,2385.56,2380.77,2384.82,8538
2024.05.16,14:00,2384.87,2386.52,2381.40,2384.50,10245
2024.05.16,15:00,2384.48,2386.18,2377.82,2379.08,17205
2024.05.16,16:00,2378.88,2382.10,2371.60,2374.84,21772
2024.05.16,17:00,2374.72,2378.98,2370.89,2373.28,17222
2024.05.16,18:00,2373.28,2382.29,2373.05,2381.52,13191
2024.05.16,19:00,2381.51,2383.72,2379.07,2381.94,10716
2024.05.16,20:00,2381.94,2382.40,2379.75,2381.42,8072
2024.05.16,21:00,2381.44,2381.98,2378.32,2379.59,6724
2024.05.16,22:00,2379.61,2381.75,2377.66,2378.15,6460
2024.05.16,23:00,2378.18,2378.29,2375.80,2376.65,1775
2024.05.17,01:00,2376.87,2379.28,2376.87,2378.32,1145
2024.05.17,02:00,2378.31,2379.56,2377.72,2377.88,1257
2024.05.17,03:00,2377.89,2379.60,2377.41,2377.99,3620
2024.05.17,04:00,2378.01,2378.80,2376.01,2378.25,7126
2024.05.17,05:00,2378.26,2381.11,2373.88,2375.11,6182
2024.05.17,06:00,2375.11,2377.83,2374.59,2377.83,3878
2024.05.17,07:00,2377.83,2378.99,2376.51,2378.76,2318
2024.05.17,08:00,2378.74,2382.30,2378.47,2381.06,5217
2024.05.17,09:00,2381.07,2386.56,2380.86,2385.86,7676
2024.05.17,10:00,2385.87,2387.71,2382.83,2383.85,9149
2024.05.17,11:00,2383.84,2385.62,2381.26,2384.09,7434
2024.05.17,12:00,2384.08,2386.49,2381.62,2382.44,5937
2024.05.17,13:00,2382.39,2387.45,2381.73,2387.31,6681
2024.05.17,14:00,2387.32,2390.04,2385.72,2389.43,7764
2024.05.17,15:00,2389.45,2393.99,2386.76,2393.23,12425
2024.05.17,16:00,2393.28,2405.07,2393.28,2401.54,22096
2024.05.17,17:00,2401.55,2415.45,2398.68,2413.32,20228
2024.05.17,18:00,2413.25,2419.02,2403.42,2407.65,16847
2024.05.17,19:00,2407.73,2414.09,2407.63,2407.77,11742
2024.05.17,20:00,2407.67,2414.24,2405.66,2414.23,11312
2024.05.17,21:00,2414.22,2419.14,2413.18,2417.28,9811
2024.05.17,22:00,2417.32,2417.76,2411.41,2416.59,7454
2024.05.17,23:00,2416.61,2422.61,2413.45,2415.23,4235
2024.05.20,01:00,2418.38,2425.13,2416.73,2417.69,4647
2024.05.20,02:00,2417.72,2420.49,2417.10,2420.13,3654
2024.05.20,03:00,2420.18,2426.43,2416.43,2425.31,6738
2024.05.20,04:00,2425.30,2440.53,2425.30,2434.74,14481
2024.05.20,05:00,2434.66,2437.03,2428.74,2433.89,8643
2024.05.20,06:00,2433.90,2438.79,2430.86,2437.52,6947
2024.05.20,07:00,2437.53,2439.56,2435.11,2437.23,4597
2024.05.20,08:00,2437.24,2449.95,2436.93,2449.68,8998
2024.05.20,09:00,2449.69,2449.69,2431.72,2438.67,13641
2024.05.20,10:00,2438.68,2443.63,2435.47,2442.21,13322
2024.05.20,11:00,2442.22,2443.61,2436.83,2439.96,10652
2024.05.20,12:00,2439.92,2447.11,2438.66,2441.47,10866
2024.05.20,13:00,2441.49,2442.95,2434.45,2436.39,9704
2024.05.20,14:00,2436.40,2437.09,2427.55,2430.44,12991
2024.05.20,15:00,2430.64,2430.78,2407.29,2413.40,20177
2024.05.20,16:00,2413.35,2422.66,2410.32,2420.24,22036
2024.05.20,17:00,2420.26,2423.56,2414.67,2423.01,16066
2024.05.20,18:00,2422.94,2426.93,2419.39,2424.81,13914
2024.05.20,19:00,2424.80,2428.03,2422.42,2426.57,9248
2024.05.20,20:00,2426.55,2436.69,2425.61,2435.30,10632
2024.05.20,21:00,2435.36,2437.25,2431.78,2435.17,8802
2024.05.20,22:00,2435.17,2435.23,2426.01,2426.92,6834
2024.05.20,23:00,2426.91,2427.88,2423.19,2426.03,3767
2024.05.21,01:00,2426.83,2430.51,2426.31,2427.39,2213
2024.05.21,02:00,2427.32,2428.50,2425.05,2426.34,2008
2024.05.21,03:00,2426.35,2429.84,2424.32,2428.94,4319
2024.05.21,04:00,2428.99,2433.04,2419.55,2420.36,14212
2024.05.21,05:00,2420.33,2422.52,2411.36,2413.86,13067
2024.05.21,06:00,2413.84,2417.09,2406.17,2413.70,8296
2024.05.21,07:00,2413.68,2415.83,2410.57,2412.31,4683
2024.05.21,08:00,2412.32,2417.88,2412.03,2416.43,5977
2024.05.21,09:00,2416.52,2417.33,2409.59,2410.54,10362
2024.05.21,10:00,2410.71,2422.10,2408.51,2419.25,12729
2024.05.21,11:00,2419.22,2419.87,2414.23,2418.57,10620
2024.05.21,12:00,2418.49,2420.13,2412.11,2416.25,9107
2024.05.21,13:00,2416.24,2419.99,2414.88,2419.68,7610
2024.05.21,14:00,2419.62,2423.65,2417.22,2423.31,9458
2024.05.21,15:00,2423.33,2429.89,2422.29,2426.27,14589
2024.05.21,16:00,2426.47,2431.43,2420.35,2427.85,22061
2024.05.21,17:00,2427.87,2431.59,2425.25,2429.58,17347
2024.05.21,18:00,2429.57,2433.83,2419.98,2423.28,17579
2024.05.21,19:00,2423.28,2423.62,2417.91,2423.02,12709
2024.05.21,20:00,2423.04,2423.72,2418.44,2419.74,10258
2024.05.21,21:00,2419.73,2420.46,2417.28,2420.33,7334
